block_id	drug1	drug2	drug3	conc1	conc2	conc3	response	conc_unit1	conc_unit2	conc_unit3
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0375	0.1563	27.107147	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0375	0.1563	19.892311	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.0375	0.1563	19.302773	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.0375	0.1563	23.553768	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.0375	0.1563	13.518443	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.0375	0.1563	9.485718	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.0375	0.1563	10.778084	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.0375	0.1563	10.262403	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.0375	0.1563	11.006664	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.0375	0.1563	7.726775	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.01875	0.1563	20.351814	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.01875	0.1563	16.74393	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.01875	0.1563	17.391872	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.01875	0.1563	18.046112	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.01875	0.1563	18.665174	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.01875	0.1563	13.224783	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.01875	0.1563	13.123998	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.01875	0.1563	12.907094	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.01875	0.1563	11.163283	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.01875	0.1563	10.317572	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.009375	0.1563	16.14997	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.009375	0.1563	14.612813	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.009375	0.1563	14.392862	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.009375	0.1563	14.288957	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.009375	0.1563	16.219114	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.009375	0.1563	12.456353	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.009375	0.1563	12.065457	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.009375	0.1563	19.038397	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.009375	0.1563	12.344005	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.009375	0.1563	7.212892	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0046875	0.1563	14.048597	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0046875	0.1563	14.086715	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.0046875	0.1563	13.93888	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.0046875	0.1563	14.197531	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.0046875	0.1563	13.800426	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.0046875	0.1563	15.417884	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.0046875	0.1563	49.656593	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.0046875	0.1563	57.107048	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.0046875	0.1563	71.36421	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.0046875	0.1563	58.94937	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.00234375	0.1563	11.878599	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.00234375	0.1563	13.465276	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.00234375	0.1563	14.564682	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.00234375	0.1563	14.58371	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.00234375	0.1563	13.326135	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.00234375	0.1563	22.164143	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.00234375	0.1563	65.016365	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.00234375	0.1563	76.02475	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.00234375	0.1563	83.71257	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.00234375	0.1563	83.715996	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.001171875	0.1563	9.227912	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.001171875	0.1563	11.914433	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.001171875	0.1563	12.370118	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.001171875	0.1563	13.143583	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.001171875	0.1563	14.23873	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.001171875	0.1563	33.43524	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.001171875	0.1563	75.45829	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.001171875	0.1563	87.0368	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.001171875	0.1563	93.03126	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.001171875	0.1563	89.66446	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	5.86E-04	0.1563	8.430718	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	5.86E-04	0.1563	13.606659	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	5.86E-04	0.1563	12.594945	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	5.86E-04	0.1563	11.266986	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	5.86E-04	0.1563	14.920744	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	5.86E-04	0.1563	38.87239	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	5.86E-04	0.1563	76.60753	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	5.86E-04	0.1563	93.30492	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	5.86E-04	0.1563	92.364044	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	5.86E-04	0.1563	91.57679	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	2.93E-04	0.1563	10.023548	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	2.93E-04	0.1563	9.691695	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	2.93E-04	0.1563	14.353126	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	2.93E-04	0.1563	11.839981	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	2.93E-04	0.1563	15.090573	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	2.93E-04	0.1563	34.41334	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	2.93E-04	0.1563	84.52186	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	2.93E-04	0.1563	89.58912	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	2.93E-04	0.1563	91.79382	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	2.93E-04	0.1563	92.63117	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0	0.1563	7.543934	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0	0.1563	9.239055	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0	0.1563	11.796812	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0	0.1563	12.570726	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0	0.1563	16.302065	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0	0.1563	53.74493	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0	0.1563	91.64465	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0	0.1563	98.13335	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0	0.1563	92.52312	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0	0.1563	90.6319	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.075	0.0781	34.570164	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.075	0.0781	39.820377	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.075	0.0781	16.77391	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.075	0.0781	11.900938	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.075	0.0781	7.718969	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.075	0.0781	4.429207	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.075	0.0781	2.297442	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.075	0.0781	1.998255	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.075	0.0781	2.066026	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.075	0.0781	0.750962	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0375	0.0781	23.904861	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0375	0.0781	21.318865	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.0375	0.0781	20.764338	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.0375	0.0781	26.268888	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.0375	0.0781	13.648014	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.0375	0.0781	13.542581	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.0375	0.0781	9.758348	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.0375	0.0781	10.624221	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.0375	0.0781	11.096242	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.0375	0.0781	8.041991	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.01875	0.0781	20.182924	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.01875	0.0781	14.634011	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.01875	0.0781	15.820916	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.01875	0.0781	17.518831	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.01875	0.0781	16.741884	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.01875	0.0781	11.930518	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.01875	0.0781	13.818302	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.01875	0.0781	10.734376	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.01875	0.0781	10.053679	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.01875	0.0781	9.643663	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.009375	0.0781	15.203217	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.009375	0.0781	11.6884	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.009375	0.0781	13.889631	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.009375	0.0781	13.980314	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.009375	0.0781	16.902697	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.009375	0.0781	13.839959	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.009375	0.0781	11.434715	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.009375	0.0781	16.988031	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.009375	0.0781	17.381353	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.009375	0.0781	13.991711	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0046875	0.0781	10.706016	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0046875	0.0781	12.555089	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.0046875	0.0781	13.086203	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.0046875	0.0781	14.732906	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.0046875	0.0781	13.600435	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.0046875	0.0781	14.725423	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.0046875	0.0781	57.52117	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.0046875	0.0781	67.44104	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.0046875	0.0781	75.0347	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.0046875	0.0781	95.178375	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.00234375	0.0781	9.886529	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.00234375	0.0781	9.789122	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.00234375	0.0781	11.301508	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.00234375	0.0781	11.379485	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.00234375	0.0781	10.286016	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.00234375	0.0781	19.554438	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.00234375	0.0781	79.19163	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.00234375	0.0781	81.07427	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.00234375	0.0781	81.98041	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.00234375	0.0781	91.713585	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.001171875	0.0781	8.429368	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.001171875	0.0781	12.070219	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.001171875	0.0781	13.789263	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.001171875	0.0781	13.394082	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.001171875	0.0781	12.928044	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.001171875	0.0781	29.93345	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.001171875	0.0781	74.88847	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.001171875	0.0781	81.984344	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.001171875	0.0781	79.55259	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.001171875	0.0781	91.28997	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	5.86E-04	0.0781	9.488804	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	5.86E-04	0.0781	9.863045	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	5.86E-04	0.0781	13.139438	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	5.86E-04	0.0781	12.010351	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	5.86E-04	0.0781	12.545577	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	5.86E-04	0.0781	25.27361	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	5.86E-04	0.0781	74.16581	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	5.86E-04	0.0781	98.221756	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	5.86E-04	0.0781	91.52375	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	5.86E-04	0.0781	94.36871	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	2.93E-04	0.0781	7.040639	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	2.93E-04	0.0781	10.068754	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	2.93E-04	0.0781	9.419704	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	2.93E-04	0.0781	11.591753	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	2.93E-04	0.0781	10.383236	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	2.93E-04	0.0781	33.739544	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	2.93E-04	0.0781	84.2705	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	2.93E-04	0.0781	88.761185	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	2.93E-04	0.0781	93.810524	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	2.93E-04	0.0781	99.70867	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0	0.0781	-4.554432	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0	0.0781	-0.789486	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0	0.0781	1.940411	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0	0.0781	3.149946	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0	0.0781	1.20376	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0	0.0781	33.088963	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0	0.0781	81.31743	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0	0.0781	91.951195	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0	0.0781	92.44934	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0	0.0781	93.452194	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.075	0.0391	23.63	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.075	0.0391	21.430136	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.075	0.0391	23.084732	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.075	0.0391	3.717838	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.075	0.0391	2.429957	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.075	0.0391	-0.651258	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.075	0.0391	-0.102932	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.075	0.0391	0.94937	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.075	0.0391	1.040153	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.075	0.0391	-7.076671	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0375	0.0391	27.851665	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0375	0.0391	21.28126	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.0375	0.0391	24.253504	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.0375	0.0391	26.111431	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.0375	0.0391	12.993104	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.0375	0.0391	11.777559	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.0375	0.0391	9.012755	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.0375	0.0391	10.951305	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.0375	0.0391	6.805283	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.0375	0.0391	-2.567567	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.01875	0.0391	24.859694	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.01875	0.0391	17.66678	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.01875	0.0391	17.62012	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.01875	0.0391	19.645666	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.01875	0.0391	18.597595	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.01875	0.0391	11.995927	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.01875	0.0391	11.635602	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.01875	0.0391	13.523927	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.01875	0.0391	8.968905	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.01875	0.0391	-0.419455	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.009375	0.0391	19.265036	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.009375	0.0391	16.853506	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.009375	0.0391	16.089676	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.009375	0.0391	19.42523	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.009375	0.0391	15.886527	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.009375	0.0391	11.476144	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.009375	0.0391	15.41396	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.009375	0.0391	22.704506	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.009375	0.0391	9.817937	uM	uM	uM
